dep;week;P;cl_age90;pop
44;2020-S52;28;09;175752
44;2020-S52;115;19;187929
44;2020-S52;164;29;167592
44;2020-S52;138;39;190072
44;2020-S52;136;49;190724
44;2020-S52;129;59;177335
44;2020-S52;86;69;158571
44;2020-S52;61;79;109987
44;2020-S52;35;89;61831
44;2020-S52;28;90;17344
44;2020-S52;920;0;1437137
44;2020-S53;61;09;175752
44;2020-S53;159;19;187929
44;2020-S53;214;29;167592
44;2020-S53;242;39;190072
44;2020-S53;194;49;190724
44;2020-S53;197;59;177335
44;2020-S53;101;69;158571
44;2020-S53;76;79;109987
44;2020-S53;51;89;61831
44;2020-S53;16;90;17344
44;2020-S53;1312;0;1437137
44;2021-S01;52;09;175752
44;2021-S01;260;19;187929
44;2021-S01;327;29;167592
44;2021-S01;251;39;190072
44;2021-S01;260;49;190724
44;2021-S01;227;59;177335
44;2021-S01;140;69;158571
44;2021-S01;102;79;109987
44;2021-S01;78;89;61831
44;2021-S01;41;90;17344
44;2021-S01;1738;0;1437137
44;2021-S02;64;09;175752
44;2021-S02;261;19;187929
44;2021-S02;299;29;167592
44;2021-S02;297;39;190072
44;2021-S02;310;49;190724
44;2021-S02;241;59;177335
44;2021-S02;156;69;158571
44;2021-S02;91;79;109987
44;2021-S02;106;89;61831
44;2021-S02;55;90;17344
44;2021-S02;1880;0;1437137
44;2021-S03;91;09;175752
44;2021-S03;289;19;187929
44;2021-S03;314;29;167592
44;2021-S03;313;39;190072
44;2021-S03;306;49;190724
44;2021-S03;305;59;177335
44;2021-S03;175;69;158571
44;2021-S03;131;79;109987
44;2021-S03;158;89;61831
44;2021-S03;98;90;17344
44;2021-S03;2180;0;1437137
44;2021-S04;104;09;175752
44;2021-S04;294;19;187929
44;2021-S04;349;29;167592
44;2021-S04;317;39;190072
44;2021-S04;347;49;190724
44;2021-S04;243;59;177335
44;2021-S04;173;69;158571
44;2021-S04;143;79;109987
44;2021-S04;176;89;61831
44;2021-S04;121;90;17344
44;2021-S04;2267;0;1437137
44;2021-S05;85;09;175752
44;2021-S05;244;19;187929
44;2021-S05;299;29;167592
44;2021-S05;265;39;190072
44;2021-S05;257;49;190724
44;2021-S05;226;59;177335
44;2021-S05;124;69;158571
44;2021-S05;114;79;109987
44;2021-S05;104;89;61831
44;2021-S05;58;90;17344
44;2021-S05;1776;0;1437137
44;2021-S06;68;09;175752
44;2021-S06;201;19;187929
44;2021-S06;269;29;167592
44;2021-S06;194;39;190072
44;2021-S06;212;49;190724
44;2021-S06;212;59;177335
44;2021-S06;109;69;158571
44;2021-S06;63;79;109987
44;2021-S06;75;89;61831
44;2021-S06;43;90;17344
44;2021-S06;1447;0;1437137
44;2021-S07;72;09;175752
44;2021-S07;330;19;187929
44;2021-S07;342;29;167592
44;2021-S07;281;39;190072
44;2021-S07;287;49;190724
44;2021-S07;257;59;177335
44;2021-S07;142;69;158571
44;2021-S07;100;79;109987
44;2021-S07;89;89;61831
44;2021-S07;58;90;17344
44;2021-S07;1958;0;1437137
44;2021-S08;66;09;175752
44;2021-S08;303;19;187929
44;2021-S08;346;29;167592
44;2021-S08;320;39;190072
44;2021-S08;279;49;190724
44;2021-S08;239;59;177335
44;2021-S08;156;69;158571
44;2021-S08;100;79;109987
44;2021-S08;87;89;61831
44;2021-S08;67;90;17344
44;2021-S08;1963;0;1437137
44;2021-S09;94;09;175752
44;2021-S09;295;19;187929
44;2021-S09;340;29;167592
44;2021-S09;337;39;190072
44;2021-S09;291;49;190724
44;2021-S09;277;59;177335
44;2021-S09;158;69;158571
44;2021-S09;113;79;109987
44;2021-S09;64;89;61831
44;2021-S09;22;90;17344
44;2021-S09;1991;0;1437137
44;2021-S10;114;09;175752
44;2021-S10;324;19;187929
44;2021-S10;430;29;167592
44;2021-S10;345;39;190072
44;2021-S10;344;49;190724
44;2021-S10;275;59;177335
44;2021-S10;182;69;158571
44;2021-S10;111;79;109987
44;2021-S10;61;89;61831
44;2021-S10;35;90;17344
44;2021-S10;2222;0;1437137
44;2021-S11;157;09;175752
44;2021-S11;410;19;187929
44;2021-S11;485;29;167592
44;2021-S11;425;39;190072
44;2021-S11;344;49;190724
44;2021-S11;320;59;177335
44;2021-S11;207;69;158571
44;2021-S11;134;79;109987
44;2021-S11;103;89;61831
44;2021-S11;49;90;17344
44;2021-S11;2635;0;1437137
44;2021-S12;200;09;175752
44;2021-S12;607;19;187929
44;2021-S12;615;29;167592
44;2021-S12;573;39;190072
44;2021-S12;549;49;190724
44;2021-S12;429;59;177335
44;2021-S12;253;69;158571
44;2021-S12;134;79;109987
44;2021-S12;86;89;61831
44;2021-S12;35;90;17344
44;2021-S12;3481;0;1437137
44;2021-S13;235;09;175752
44;2021-S13;737;19;187929
44;2021-S13;860;29;167592
44;2021-S13;586;39;190072
44;2021-S13;598;49;190724
44;2021-S13;451;59;177335
44;2021-S13;258;69;158571
44;2021-S13;184;79;109987
44;2021-S13;78;89;61831
44;2021-S13;35;90;17344
44;2021-S13;4022;0;1437137
44;2021-S14;172;09;175752
44;2021-S14;529;19;187929
44;2021-S14;669;29;167592
44;2021-S14;520;39;190072
44;2021-S14;579;49;190724
44;2021-S14;425;59;177335
44;2021-S14;280;69;158571
44;2021-S14;170;79;109987
44;2021-S14;74;89;61831
44;2021-S14;40;90;17344
44;2021-S14;3459;0;1437137
44;2021-S15;161;09;175752
44;2021-S15;588;19;187929
44;2021-S15;706;29;167592
44;2021-S15;558;39;190072
44;2021-S15;568;49;190724
44;2021-S15;508;59;177335
44;2021-S15;278;69;158571
44;2021-S15;153;79;109987
44;2021-S15;71;89;61831
44;2021-S15;35;90;17344
44;2021-S15;3626;0;1437137
44;2021-S16;152;09;175752
44;2021-S16;496;19;187929
44;2021-S16;615;29;167592
44;2021-S16;481;39;190072
44;2021-S16;509;49;190724
44;2021-S16;477;59;177335
44;2021-S16;251;69;158571
44;2021-S16;130;79;109987
44;2021-S16;87;89;61831
44;2021-S16;43;90;17344
44;2021-S16;3241;0;1437137
44;2021-S17;149;09;175752
44;2021-S17;374;19;187929
44;2021-S17;413;29;167592
44;2021-S17;361;39;190072
44;2021-S17;368;49;190724
44;2021-S17;343;59;177335
44;2021-S17;193;69;158571
44;2021-S17;90;79;109987
44;2021-S17;42;89;61831
44;2021-S17;22;90;17344
44;2021-S17;2355;0;1437137
45;2020-S21;7;09;83183
45;2020-S21;4;19;89162
45;2020-S21;10;29;72752
45;2020-S21;16;39;82596
45;2020-S21;15;49;87117
45;2020-S21;11;59;87500
45;2020-S21;5;69;80255
45;2020-S21;12;79;57662
45;2020-S21;17;89;33465
45;2020-S21;4;90;9198
45;2020-S21;101;0;682890
45;2020-S22;3;09;83183
45;2020-S22;4;19;89162
45;2020-S22;14;29;72752
45;2020-S22;12;39;82596
45;2020-S22;16;49;87117
45;2020-S22;9;59;87500
45;2020-S22;16;69;80255
45;2020-S22;5;79;57662
45;2020-S22;10;89;33465
45;2020-S22;12;90;9198
45;2020-S22;101;0;682890
45;2020-S23;1;09;83183
45;2020-S23;2;19;89162
45;2020-S23;4;29;72752
45;2020-S23;2;39;82596
45;2020-S23;4;49;87117
45;2020-S23;6;59;87500
45;2020-S23;1;69;80255
45;2020-S23;1;79;57662
45;2020-S23;3;89;33465
45;2020-S23;1;90;9198
45;2020-S23;25;0;682890
45;2020-S24;1;09;83183
45;2020-S24;2;19;89162
45;2020-S24;0;29;72752
45;2020-S24;3;39;82596
45;2020-S24;5;49;87117
45;2020-S24;3;59;87500
45;2020-S24;7;69;80255
45;2020-S24;2;79;57662
45;2020-S24;6;89;33465
45;2020-S24;5;90;9198
45;2020-S24;34;0;682890
45;2020-S25;5;09;83183
45;2020-S25;2;19;89162
45;2020-S25;3;29;72752
45;2020-S25;13;39;82596
45;2020-S25;8;49;87117
45;2020-S25;6;59;87500
45;2020-S25;5;69;80255
45;2020-S25;4;79;57662
45;2020-S25;0;89;33465
45;2020-S25;0;90;9198
45;2020-S25;46;0;682890
45;2020-S26;2;09;83183
45;2020-S26;2;19;89162
45;2020-S26;4;29;72752
45;2020-S26;9;39;82596
45;2020-S26;6;49;87117
45;2020-S26;0;59;87500
45;2020-S26;2;69;80255
45;2020-S26;0;79;57662
45;2020-S26;2;89;33465
45;2020-S26;0;90;9198
45;2020-S26;27;0;682890
45;2020-S27;9;09;83183
45;2020-S27;3;19;89162
45;2020-S27;8;29;72752
45;2020-S27;5;39;82596
45;2020-S27;1;49;87117
45;2020-S27;5;59;87500
45;2020-S27;0;69;80255
45;2020-S27;0;79;57662
45;2020-S27;1;89;33465
45;2020-S27;0;90;9198
45;2020-S27;32;0;682890
45;2020-S28;1;09;83183
45;2020-S28;1;19;89162
45;2020-S28;1;29;72752
45;2020-S28;5;39;82596
45;2020-S28;1;49;87117
45;2020-S28;3;59;87500
45;2020-S28;3;69;80255
45;2020-S28;3;79;57662
45;2020-S28;0;89;33465
45;2020-S28;0;90;9198
45;2020-S28;19;0;682890
45;2020-S29;2;09;83183
45;2020-S29;1;19;89162
45;2020-S29;4;29;72752
45;2020-S29;2;39;82596
45;2020-S29;0;49;87117
45;2020-S29;4;59;87500
45;2020-S29;0;69;80255
45;2020-S29;2;79;57662
45;2020-S29;1;89;33465
45;2020-S29;0;90;9198
45;2020-S29;16;0;682890
45;2020-S30;2;09;83183
45;2020-S30;6;19;89162
45;2020-S30;12;29;72752
45;2020-S30;9;39;82596
45;2020-S30;4;49;87117
45;2020-S30;3;59;87500
45;2020-S30;10;69;80255
45;2020-S30;1;79;57662
45;2020-S30;0;89;33465
45;2020-S30;0;90;9198
45;2020-S30;47;0;682890
45;2020-S31;5;09;83183
45;2020-S31;10;19;89162
45;2020-S31;26;29;72752
45;2020-S31;9;39;82596
45;2020-S31;11;49;87117
45;2020-S31;8;59;87500
45;2020-S31;10;69;80255
45;2020-S31;3;79;57662
45;2020-S31;2;89;33465
45;2020-S31;0;90;9198
45;2020-S31;84;0;682890
45;2020-S32;3;09;83183
45;2020-S32;24;19;89162
45;2020-S32;44;29;72752
45;2020-S32;21;39;82596
45;2020-S32;20;49;87117
45;2020-S32;10;59;87500
45;2020-S32;9;69;80255
45;2020-S32;4;79;57662
45;2020-S32;0;89;33465
45;2020-S32;0;90;9198
45;2020-S32;137;0;682890
45;2020-S33;20;09;83183
45;2020-S33;38;19;89162
45;2020-S33;55;29;72752
45;2020-S33;52;39;82596
45;2020-S33;40;49;87117
45;2020-S33;25;59;87500
45;2020-S33;15;69;80255
45;2020-S33;10;79;57662
45;2020-S33;3;89;33465
45;2020-S33;1;90;9198
45;2020-S33;259;0;682890
45;2020-S34;22;09;83183
45;2020-S34;47;19;89162
45;2020-S34;102;29;72752
45;2020-S34;55;39;82596
45;2020-S34;52;49;87117
45;2020-S34;33;59;87500
45;2020-S34;24;69;80255
45;2020-S34;9;79;57662
45;2020-S34;8;89;33465
45;2020-S34;1;90;9198
45;2020-S34;353;0;682890
45;2020-S35;28;09;83183
45;2020-S35;50;19;89162
45;2020-S35;145;29;72752
45;2020-S35;60;39;82596
45;2020-S35;39;49;87117
45;2020-S35;36;59;87500
45;2020-S35;24;69;80255
45;2020-S35;7;79;57662
45;2020-S35;4;89;33465
45;2020-S35;1;90;9198
45;2020-S35;395;0;682890
45;2020-S36;21;09;83183
45;2020-S36;76;19;89162
45;2020-S36;146;29;72752
45;2020-S36;80;39;82596
45;2020-S36;70;49;87117
45;2020-S36;51;59;87500
45;2020-S36;41;69;80255
45;2020-S36;9;79;57662
45;2020-S36;3;89;33465
45;2020-S36;1;90;9198
45;2020-S36;498;0;682890
45;2020-S37;24;09;83183
45;2020-S37;85;19;89162
45;2020-S37;111;29;72752
45;2020-S37;87;39;82596
45;2020-S37;86;49;87117
45;2020-S37;63;59;87500
45;2020-S37;39;69;80255
45;2020-S37;16;79;57662
45;2020-S37;10;89;33465
45;2020-S37;0;90;9198
45;2020-S37;521;0;682890
45;2020-S38;24;09;83183
45;2020-S38;64;19;89162
45;2020-S38;119;29;72752
45;2020-S38;83;39;82596
45;2020-S38;81;49;87117
45;2020-S38;74;59;87500
45;2020-S38;35;69;80255
45;2020-S38;22;79;57662
45;2020-S38;17;89;33465
45;2020-S38;4;90;9198
45;2020-S38;523;0;682890
45;2020-S39;14;09;83183
45;2020-S39;61;19;89162
45;2020-S39;151;29;72752
45;2020-S39;84;39;82596
45;2020-S39;85;49;87117
45;2020-S39;66;59;87500
45;2020-S39;41;69;80255
45;2020-S39;34;79;57662
45;2020-S39;22;89;33465
45;2020-S39;5;90;9198
45;2020-S39;563;0;682890
45;2020-S40;10;09;83183
45;2020-S40;90;19;89162
45;2020-S40;134;29;72752
45;2020-S40;85;39;82596
45;2020-S40;92;49;87117
45;2020-S40;88;59;87500
45;2020-S40;67;69;80255
45;2020-S40;31;79;57662
45;2020-S40;14;89;33465
45;2020-S40;5;90;9198
45;2020-S40;616;0;682890
45;2020-S41;25;09;83183
45;2020-S41;140;19;89162
45;2020-S41;190;29;72752
45;2020-S41;183;39;82596
45;2020-S41;152;49;87117
45;2020-S41;156;59;87500
45;2020-S41;89;69;80255
45;2020-S41;39;79;57662
45;2020-S41;16;89;33465
45;2020-S41;8;90;9198
45;2020-S41;998;0;682890
45;2020-S42;18;09;83183
45;2020-S42;173;19;89162
45;2020-S42;284;29;72752
45;2020-S42;217;39;82596
45;2020-S42;226;49;87117
45;2020-S42;185;59;87500
45;2020-S42;115;69;80255
45;2020-S42;58;79;57662
45;2020-S42;69;89;33465
45;2020-S42;30;90;9198
45;2020-S42;1375;0;682890
45;2020-S43;50;09;83183
45;2020-S43;284;19;89162
45;2020-S43;466;29;72752
45;2020-S43;495;39;82596
45;2020-S43;448;49;87117
45;2020-S43;401;59;87500
45;2020-S43;237;69;80255
45;2020-S43;146;79;57662
45;2020-S43;71;89;33465
45;2020-S43;61;90;9198
45;2020-S43;2661;0;682890
45;2020-S44;61;09;83183
45;2020-S44;380;19;89162
45;2020-S44;545;29;72752
45;2020-S44;555;39;82596
45;2020-S44;546;49;87117
45;2020-S44;482;59;87500
45;2020-S44;338;69;80255
45;2020-S44;193;79;57662
45;2020-S44;110;89;33465
45;2020-S44;93;90;9198
45;2020-S44;3307;0;682890
45;2020-S45;93;09;83183
45;2020-S45;410;19;89162
45;2020-S45;435;29;72752
45;2020-S45;485;39;82596
45;2020-S45;476;49;87117
45;2020-S45;465;59;87500
45;2020-S45;304;69;80255
45;2020-S45;217;79;57662
45;2020-S45;140;89;33465
45;2020-S45;81;90;9198
45;2020-S45;3116;0;682890
45;2020-S46;54;09;83183
45;2020-S46;281;19;89162
45;2020-S46;277;29;72752
45;2020-S46;277;39;82596
45;2020-S46;273;49;87117
45;2020-S46;268;59;87500
45;2020-S46;166;69;80255
45;2020-S46;124;79;57662
45;2020-S46;107;89;33465
45;2020-S46;73;90;9198
45;2020-S46;1906;0;682890
45;2020-S47;44;09;83183
45;2020-S47;193;19;89162
45;2020-S47;165;29;72752
45;2020-S47;208;39;82596
45;2020-S47;198;49;87117
45;2020-S47;169;59;87500
45;2020-S47;121;69;80255
45;2020-S47;80;79;57662
45;2020-S47;71;89;33465
45;2020-S47;39;90;9198
45;2020-S47;1288;0;682890
45;2020-S48;26;09;83183
45;2020-S48;114;19;89162
45;2020-S48;106;29;72752
45;2020-S48;140;39;82596
45;2020-S48;147;49;87117
45;2020-S48;140;59;87500
45;2020-S48;81;69;80255
45;2020-S48;56;79;57662
45;2020-S48;72;89;33465
45;2020-S48;64;90;9198
45;2020-S48;949;0;682890
45;2020-S49;28;09;83183
45;2020-S49;120;19;89162
45;2020-S49;94;29;72752
45;2020-S49;138;39;82596
45;2020-S49;146;49;87117
45;2020-S49;110;59;87500
45;2020-S49;71;69;80255
45;2020-S49;66;79;57662
45;2020-S49;65;89;33465
45;2020-S49;54;90;9198
45;2020-S49;894;0;682890
45;2020-S50;33;09;83183
45;2020-S50;121;19;89162
45;2020-S50;132;29;72752
45;2020-S50;147;39;82596
45;2020-S50;144;49;87117
45;2020-S50;122;59;87500
45;2020-S50;84;69;80255
45;2020-S50;66;79;57662
45;2020-S50;50;89;33465
45;2020-S50;32;90;9198
45;2020-S50;931;0;682890
45;2020-S51;34;09;83183
45;2020-S51;105;19;89162
45;2020-S51;150;29;72752
45;2020-S51;150;39;82596
45;2020-S51;140;49;87117
45;2020-S51;143;59;87500
45;2020-S51;83;69;80255
45;2020-S51;81;79;57662
45;2020-S51;92;89;33465
45;2020-S51;69;90;9198
45;2020-S51;1047;0;682890
45;2020-S52;19;09;83183
45;2020-S52;57;19;89162
45;2020-S52;127;29;72752
45;2020-S52;127;39;82596
45;2020-S52;90;49;87117
45;2020-S52;112;59;87500
45;2020-S52;81;69;80255
45;2020-S52;50;79;57662
45;2020-S52;50;89;33465
45;2020-S52;49;90;9198
45;2020-S52;762;0;682890
45;2020-S53;17;09;83183
45;2020-S53;102;19;89162
45;2020-S53;152;29;72752
45;2020-S53;136;39;82596
45;2020-S53;120;49;87117
45;2020-S53;134;59;87500
45;2020-S53;84;69;80255
45;2020-S53;58;79;57662
45;2020-S53;65;89;33465
45;2020-S53;26;90;9198
45;2020-S53;894;0;682890
45;2021-S01;36;09;83183
45;2021-S01;146;19;89162
45;2021-S01;234;29;72752
45;2021-S01;175;39;82596
45;2021-S01;158;49;87117
45;2021-S01;169;59;87500
45;2021-S01;107;69;80255
45;2021-S01;84;79;57662
45;2021-S01;65;89;33465
45;2021-S01;53;90;9198
45;2021-S01;1227;0;682890
45;2021-S02;41;09;83183
45;2021-S02;151;19;89162
45;2021-S02;188;29;72752
45;2021-S02;168;39;82596
45;2021-S02;166;49;87117
45;2021-S02;194;59;87500
45;2021-S02;140;69;80255
45;2021-S02;104;79;57662
45;2021-S02;124;89;33465
45;2021-S02;72;90;9198
45;2021-S02;1348;0;682890
45;2021-S03;46;09;83183
45;2021-S03;230;19;89162
45;2021-S03;176;29;72752
45;2021-S03;229;39;82596
45;2021-S03;248;49;87117
45;2021-S03;203;59;87500
45;2021-S03;163;69;80255
45;2021-S03;123;79;57662
45;2021-S03;130;89;33465
45;2021-S03;100;90;9198
45;2021-S03;1650;0;682890
45;2021-S04;42;09;83183
45;2021-S04;226;19;89162
45;2021-S04;207;29;72752
45;2021-S04;232;39;82596
45;2021-S04;246;49;87117
45;2021-S04;216;59;87500
45;2021-S04;138;69;80255
45;2021-S04;105;79;57662
45;2021-S04;133;89;33465
45;2021-S04;76;90;9198
45;2021-S04;1622;0;682890
45;2021-S05;47;09;83183
45;2021-S05;215;19;89162
45;2021-S05;170;29;72752
45;2021-S05;179;39;82596
45;2021-S05;200;49;87117
45;2021-S05;146;59;87500
45;2021-S05;115;69;80255
45;2021-S05;111;79;57662
45;2021-S05;93;89;33465
45;2021-S05;54;90;9198
45;2021-S05;1331;0;682890
45;2021-S06;34;09;83183
45;2021-S06;142;19;89162
45;2021-S06;146;29;72752
45;2021-S06;118;39;82596
45;2021-S06;150;49;87117
45;2021-S06;134;59;87500
45;2021-S06;96;69;80255
45;2021-S06;73;79;57662
45;2021-S06;57;89;33465
45;2021-S06;39;90;9198
45;2021-S06;989;0;682890
45;2021-S07;42;09;83183
45;2021-S07;118;19;89162
45;2021-S07;179;29;72752
45;2021-S07;159;39;82596
45;2021-S07;152;49;87117
45;2021-S07;119;59;87500
45;2021-S07;87;69;80255
45;2021-S07;60;79;57662
45;2021-S07;34;89;33465
45;2021-S07;22;90;9198
45;2021-S07;972;0;682890
45;2021-S08;32;09;83183
45;2021-S08;148;19;89162
45;2021-S08;150;29;72752
45;2021-S08;177;39;82596
45;2021-S08;150;49;87117
45;2021-S08;143;59;87500
45;2021-S08;115;69;80255
45;2021-S08;77;79;57662
45;2021-S08;50;89;33465
45;2021-S08;26;90;9198
45;2021-S08;1068;0;682890
45;2021-S09;39;09;83183
45;2021-S09;141;19;89162
45;2021-S09;153;29;72752
45;2021-S09;148;39;82596
45;2021-S09;125;49;87117
45;2021-S09;114;59;87500
45;2021-S09;114;69;80255
45;2021-S09;51;79;57662
45;2021-S09;27;89;33465
45;2021-S09;19;90;9198
45;2021-S09;931;0;682890
45;2021-S10;44;09;83183
45;2021-S10;214;19;89162
45;2021-S10;195;29;72752
45;2021-S10;187;39;82596
45;2021-S10;189;49;87117
45;2021-S10;177;59;87500
45;2021-S10;99;69;80255
45;2021-S10;77;79;57662
45;2021-S10;33;89;33465
45;2021-S10;14;90;9198
45;2021-S10;1229;0;682890
45;2021-S11;75;09;83183
45;2021-S11;209;19;89162
45;2021-S11;214;29;72752
45;2021-S11;216;39;82596
45;2021-S11;208;49;87117
45;2021-S11;183;59;87500
45;2021-S11;142;69;80255
45;2021-S11;75;79;57662
45;2021-S11;40;89;33465
45;2021-S11;13;90;9198
45;2021-S11;1375;0;682890
45;2021-S12;114;09;83183
45;2021-S12;327;19;89162
45;2021-S12;271;29;72752
45;2021-S12;362;39;82596
45;2021-S12;306;49;87117
45;2021-S12;310;59;87500
45;2021-S12;155;69;80255
45;2021-S12;77;79;57662
45;2021-S12;62;89;33465
45;2021-S12;23;90;9198
45;2021-S12;2007;0;682890
45;2021-S13;112;09;83183
45;2021-S13;392;19;89162
45;2021-S13;388;29;72752
45;2021-S13;366;39;82596
45;2021-S13;336;49;87117
45;2021-S13;293;59;87500
45;2021-S13;178;69;80255
45;2021-S13;114;79;57662
45;2021-S13;58;89;33465
45;2021-S13;34;90;9198
45;2021-S13;2272;0;682890
45;2021-S14;99;09;83183
45;2021-S14;275;19;89162
45;2021-S14;336;29;72752
45;2021-S14;353;39;82596
45;2021-S14;326;49;87117
45;2021-S14;267;59;87500
45;2021-S14;169;69;80255
45;2021-S14;105;79;57662
45;2021-S14;59;89;33465
45;2021-S14;20;90;9198
45;2021-S14;2010;0;682890
45;2021-S15;91;09;83183
45;2021-S15;310;19;89162
45;2021-S15;325;29;72752
45;2021-S15;339;39;82596
45;2021-S15;353;49;87117
45;2021-S15;317;59;87500
45;2021-S15;190;69;80255
45;2021-S15;119;79;57662
45;2021-S15;54;89;33465
45;2021-S15;28;90;9198
45;2021-S15;2126;0;682890
45;2021-S16;98;09;83183
45;2021-S16;333;19;89162
45;2021-S16;352;29;72752
45;2021-S16;326;39;82596
45;2021-S16;347;49;87117
45;2021-S16;269;59;87500
45;2021-S16;154;69;80255
45;2021-S16;84;79;57662
45;2021-S16;63;89;33465
45;2021-S16;32;90;9198
45;2021-S16;2059;0;682890
45;2021-S17;92;09;83183
45;2021-S17;228;19;89162
45;2021-S17;294;29;72752
45;2021-S17;251;39;82596
45;2021-S17;242;49;87117
45;2021-S17;191;59;87500
45;2021-S17;151;69;80255
45;2021-S17;79;79;57662
45;2021-S17;40;89;33465
45;2021-S17;14;90;9198
45;2021-S17;1583;0;682890
46;2020-S21;0;09;14534
46;2020-S21;0;19;17327
46;2020-S21;0;29;12936
46;2020-S21;0;39;16429
46;2020-S21;0;49;19814
46;2020-S21;1;59;24719
46;2020-S21;0;69;28282
46;2020-S21;0;79;21745
46;2020-S21;1;89;13027
46;2020-S21;2;90;4353
46;2020-S21;4;0;173166
46;2020-S22;0;09;14534
46;2020-S22;0;19;17327
46;2020-S22;0;29;12936
46;2020-S22;0;39;16429
46;2020-S22;0;49;19814
46;2020-S22;0;59;24719
46;2020-S22;0;69;28282
46;2020-S22;0;79;21745
46;2020-S22;0;89;13027
46;2020-S22;2;90;4353
46;2020-S22;2;0;173166
46;2020-S23;0;09;14534
46;2020-S23;0;19;17327
46;2020-S23;0;29;12936
46;2020-S23;0;39;16429
46;2020-S23;0;49;19814
46;2020-S23;0;59;24719
46;2020-S23;0;69;28282
46;2020-S23;0;79;21745
46;2020-S23;0;89;13027
46;2020-S23;0;90;4353
46;2020-S23;0;0;173166
46;2020-S24;0;09;14534
46;2020-S24;0;19;17327
46;2020-S24;0;29;12936
46;2020-S24;0;39;16429
46;2020-S24;0;49;19814
46;2020-S24;0;59;24719
46;2020-S24;0;69;28282
46;2020-S24;0;79;21745
46;2020-S24;0;89;13027
46;2020-S24;0;90;4353
46;2020-S24;0;0;173166
46;2020-S25;0;09;14534
46;2020-S25;0;19;17327
46;2020-S25;0;29;12936
46;2020-S25;0;39;16429
46;2020-S25;0;49;19814
46;2020-S25;0;59;24719
46;2020-S25;0;69;28282
46;2020-S25;0;79;21745
46;2020-S25;0;89;13027
46;2020-S25;0;90;4353
46;2020-S25;0;0;173166
46;2020-S26;0;09;14534
46;2020-S26;0;19;17327
46;2020-S26;0;29;12936
46;2020-S26;0;39;16429
46;2020-S26;0;49;19814
46;2020-S26;0;59;24719
46;2020-S26;0;69;28282
46;2020-S26;0;79;21745
46;2020-S26;0;89;13027
46;2020-S26;0;90;4353
46;2020-S26;0;0;173166
46;2020-S27;0;09;14534
46;2020-S27;0;19;17327
46;2020-S27;0;29;12936
46;2020-S27;0;39;16429
46;2020-S27;0;49;19814
46;2020-S27;0;59;24719
46;2020-S27;0;69;28282
46;2020-S27;0;79;21745
46;2020-S27;0;89;13027
46;2020-S27;0;90;4353
46;2020-S27;0;0;173166
46;2020-S28;0;09;14534
46;2020-S28;0;19;17327
46;2020-S28;0;29;12936
46;2020-S28;0;39;16429
46;2020-S28;0;49;19814
46;2020-S28;0;59;24719
46;2020-S28;0;69;28282
46;2020-S28;0;79;21745
46;2020-S28;0;89;13027
46;2020-S28;0;90;4353
46;2020-S28;0;0;173166
46;2020-S29;0;09;14534
46;2020-S29;0;19;17327
46;2020-S29;0;29;12936
46;2020-S29;0;39;16429
46;2020-S29;0;49;19814
46;2020-S29;0;59;24719
46;2020-S29;0;69;28282
46;2020-S29;0;79;21745
46;2020-S29;0;89;13027
46;2020-S29;0;90;4353
46;2020-S29;0;0;173166
46;2020-S30;0;09;14534
46;2020-S30;2;19;17327
46;2020-S30;0;29;12936
46;2020-S30;0;39;16429
46;2020-S30;0;49;19814
46;2020-S30;0;59;24719
46;2020-S30;2;69;28282
46;2020-S30;0;79;21745
46;2020-S30;0;89;13027
46;2020-S30;0;90;4353
46;2020-S30;4;0;173166
46;2020-S31;0;09;14534
46;2020-S31;0;19;17327
46;2020-S31;0;29;12936
46;2020-S31;1;39;16429
46;2020-S31;0;49;19814
46;2020-S31;0;59;24719
46;2020-S31;0;69;28282
46;2020-S31;0;79;21745
46;2020-S31;0;89;13027
46;2020-S31;0;90;4353
46;2020-S31;1;0;173166
46;2020-S32;0;09;14534
46;2020-S32;1;19;17327
46;2020-S32;2;29;12936
46;2020-S32;1;39;16429
46;2020-S32;0;49;19814
46;2020-S32;0;59;24719
46;2020-S32;0;69;28282
46;2020-S32;0;79;21745
46;2020-S32;1;89;13027
46;2020-S32;0;90;4353
46;2020-S32;5;0;173166
46;2020-S33;0;09;14534
46;2020-S33;2;19;17327
46;2020-S33;1;29;12936
46;2020-S33;1;39;16429
46;2020-S33;3;49;19814
46;2020-S33;2;59;24719
46;2020-S33;0;69;28282
46;2020-S33;1;79;21745
46;2020-S33;1;89;13027
46;2020-S33;1;90;4353
46;2020-S33;12;0;173166
46;2020-S34;0;09;14534
46;2020-S34;3;19;17327
46;2020-S34;12;29;12936
46;2020-S34;4;39;16429
46;2020-S34;5;49;19814
46;2020-S34;1;59;24719
46;2020-S34;0;69;28282
46;2020-S34;0;79;21745
46;2020-S34;2;89;13027
46;2020-S34;0;90;4353
46;2020-S34;27;0;173166
46;2020-S35;1;09;14534
46;2020-S35;0;19;17327
46;2020-S35;3;29;12936
46;2020-S35;2;39;16429
46;2020-S35;4;49;19814
46;2020-S35;4;59;24719
46;2020-S35;0;69;28282
46;2020-S35;1;79;21745
46;2020-S35;1;89;13027
46;2020-S35;0;90;4353
46;2020-S35;16;0;173166
46;2020-S36;0;09;14534
46;2020-S36;7;19;17327
46;2020-S36;6;29;12936
46;2020-S36;1;39;16429
